Dates,Times,closePrices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
10/29/2021,5:00PM,62390.815,0.0,-197.84500000000116,141.45903273809515,138.69443452380943,1.0199330147873462,50.49340781702716
10/29/2021,6:00PM,62090.275,0.0,-300.5400000000009,140.66122023809515,139.58889880952373,1.0076819964747674,50.191315071018614
10/29/2021,7:00PM,62529.64,439.36499999999796,0.0,141.9688541666666,139.27133928571422,1.0193687724609186,50.47957492274466
10/29/2021,8:00PM,62393.825,0.0,-135.81500000000233,141.9688541666666,139.1655059523809,1.0201439875140104,50.49857801321379
10/29/2021,9:00PM,62379.145,0.0,-14.680000000000291,138.5077529761904,139.20919642857137,0.9949612276316753,49.87371252386929
10/29/2021,10:00PM,62320.47,0.0,-58.674999999995634,138.5077529761904,135.51183035714277,1.022108199787073,50.54666213680853
10/29/2021,11:00PM,62280.265,0.0,-40.205000000001746,138.5077529761904,135.59357142857135,1.0214920332646757,50.53158837410718
10/30/2021,12:00AM,61950.79,0.0,-329.47499999999854,137.3563244047618,136.5741517857142,1.005727091172236,50.14276845532582
10/30/2021,1:00AM,62038.99,88.19999999999709,0.0,137.6188244047618,135.78700892857134,1.013490358839512,50.33499934033176
10/30/2021,2:00AM,61901.79,0.0,-137.1999999999971,137.6188244047618,136.00391369047608,1.0118740017876324,50.29509804732011
10/30/2021,3:00AM,61710.195,0.0,-191.59500000000116,136.79989583333324,136.57413690476182,1.0016530137673787,50.04129121670962
10/30/2021,4:00AM,61498.595,0.0,-211.59999999999854,136.6787499999999,137.2038988095237,0.9961724935364056,49.904128864715155
10/30/2021,5:00AM,61550.71,52.11499999999796,0.0,136.66630952380942,137.2038988095237,0.9960818220883022,49.901853274040676
10/30/2021,6:00AM,61792.285,241.57500000000437,0.0,136.22229166666656,137.2038988095237,0.9928456322934388,49.82049869817745
10/30/2021,7:00AM,61615.42,0.0,-176.86500000000524,136.22229166666656,137.00785714285706,0.9942662742665087,49.8562447300173
10/30/2021,8:00AM,61376.08,0.0,-239.3399999999965,136.22229166666656,137.26261904761893,0.9924208980699147,49.809801685541764
10/30/2021,9:00AM,61408.0,31.919999999998254,0.0,136.31729166666656,136.77738095238084,0.9966362180463563,49.915763775012174
10/30/2021,10:00AM,61818.425,410.4250000000029,0.0,137.53879464285706,136.44627976190463,1.0080069231851454,50.19937488991433
10/30/2021,11:00AM,61621.625,0.0,-196.8000000000029,137.13620535714276,137.03199404761895,1.000760488893474,50.019004995792734
10/30/2021,12:00PM,61642.78,21.154999999998836,0.0,137.13895833333322,137.03199404761895,1.000780578918505,50.01950685964092
10/30/2021,1:00PM,61583.81,0.0,-58.970000000001164,137.13895833333322,134.54433035714277,1.0192845582515675,50.477509674720274
10/30/2021,2:00PM,61230.065,0.0,-353.74499999999534,136.20805059523798,135.59714285714276,1.0045053142361475,50.11237970296587
10/30/2021,3:00PM,61389.325,159.25999999999476,0.0,136.68203869047608,135.25019345238084,1.0105866409618065,50.26327243865357
10/30/2021,4:00PM,61221.885,0.0,-167.43999999999505,136.41757440476178,135.74852678571415,1.0049285810674304,50.122911636702945
10/30/2021,5:00PM,61430.38,208.49499999999534,0.0,137.03809523809508,134.7313690476189,1.0171209289030596,50.424390244970844
10/30/2021,6:00PM,61582.79,152.4100000000035,0.0,137.4916964285713,134.65459821428558,1.0210694491826475,50.521245056451875
10/30/2021,7:00PM,61741.245,158.45500000000175,0.0,136.5912499999999,134.65459821428558,1.0143823665244047,50.356991968441925
10/30/2021,8:00PM,61645.0,0.0,-96.24500000000262,136.5912499999999,134.19313988095226,1.0178705865379936,50.442808043717356
10/30/2021,9:00PM,61420.48,0.0,-224.5199999999968,135.9778869047618,134.86135416666653,1.0082791155775834,50.206124624644175
10/30/2021,10:00PM,61564.385,143.90499999999884,0.0,136.40617559523798,133.72822916666655,1.0200252889405563,50.495669263404594
10/30/2021,11:00PM,61886.985,322.59999999999854,0.0,136.99020833333321,133.72822916666655,1.0243925997300183,50.6024671235528
10/31/2021,12:00AM,62381.89,494.90499999999884,0.0,138.27885416666655,133.72822916666655,1.0340289034585848,50.83649016493136
10/31/2021,1:00AM,62177.975,0.0,-203.91500000000087,138.1977827380951,134.33511904761895,1.0287539380458428,50.70866006731057
10/31/2021,2:00AM,61757.3,0.0,-420.67499999999563,137.65635416666655,135.58712797619035,1.0152612288597156,50.37864145454609
10/31/2021,3:00AM,61771.125,13.82499999999709,0.0,137.6376190476189,135.58712797619035,1.0151230511482523,50.375238900166295
10/31/2021,4:00AM,61429.52,0.0,-341.6050000000032,137.55869047619035,136.60380952380942,1.0069901487792294,50.17414506950822
10/31/2021,5:00AM,61301.545,0.0,-127.97499999999854,137.55869047619035,136.3610714285713,1.0087827048810363,50.21860763883758
10/31/2021,6:00AM,61330.465,28.919999999998254,0.0,137.64476190476176,135.65328869047607,1.0146806113844367,50.36434091094837
10/31/2021,7:00AM,61379.085,48.62000000000262,0.0,137.7044494047618,135.65328869047607,1.0151206117749634,50.37517882767437
10/31/2021,8:00AM,60803.63,0.0,-575.4550000000017,137.7044494047618,136.31421130952373,1.0101987759154567,50.253675806533415
10/31/2021,9:00AM,60674.615,0.0,-129.01499999999942,136.68334821428562,136.69818452380943,0.9998914666674213,49.99728651943399
10/31/2021,10:00AM,60831.59,156.97499999999854,0.0,135.5954017857142,136.69818452380943,0.9919327184780339,49.79750115435299
10/31/2021,11:00AM,60501.84,0.0,-329.75,135.5954017857142,137.47486607142847,0.9863286698185415,49.65586434941032
10/31/2021,12:00PM,60317.395,0.0,-184.4449999999997,135.5954017857142,137.51919642857132,0.9860107192826976,49.64780450121752
10/31/2021,1:00PM,60427.14,109.74500000000262,0.0,135.92202380952372,137.21870535714274,0.9905502566560141,49.762634896748075
10/31/2021,2:00PM,60482.09,54.94999999999709,0.0,135.64651785714273,137.21870535714274,0.9885424695131175,49.71191134555734
10/31/2021,3:00PM,60521.93,39.84000000000378,0.0,135.67770833333321,137.21870535714274,0.9887697743554806,49.71765898221782
10/31/2021,4:00PM,60717.945,196.01499999999942,0.0,136.2610863095237,136.4272619047618,0.9987819472961783,49.96953012544792
10/31/2021,5:00PM,60666.71,0.0,-51.23500000000058,135.66843749999987,136.5797470238094,0.9933276379282598,49.83263258019452
10/31/2021,6:00PM,60754.435,87.72499999999854,0.0,135.7516964285713,136.5797470238094,0.9939372373043439,49.84797007192031
10/31/2021,7:00PM,60741.585,0.0,-12.849999999998545,135.7516964285713,136.4227083333332,0.9950813767520116,49.876731262561435
10/31/2021,8:00PM,60959.28,217.6949999999997,0.0,136.3995982142856,135.04616071428558,1.0100220361159578,50.24930164783973
10/31/2021,9:00PM,61460.44,501.1600000000035,0.0,137.8911458333332,131.78413690476177,1.0463410018231927,51.132289334522085
10/31/2021,10:00PM,61392.49,0.0,-67.95000000000437,134.18501488095225,131.98636904761892,1.016658128026388,50.41301318738369
10/31/2021,11:00PM,61312.025,0.0,-80.46499999999651,132.1644494047618,132.22584821428558,0.9995356519897359,49.98838860387905
11/01/2021,12:00AM,61589.41,277.38500000000204,0.0,132.4544494047618,132.22584821428558,1.0017288691550366,50.0431843987884
